,REGIONID,DATETIME,RRPEEP1,RRPEEP2,RRPEEP3,RRPEEP4,RRPEEP5,RRPEEP6,RRPEEP7,RRPEEP8,RRPEEP9,RRPEEP10,RRPEEP11,RRPEEP12,RRPEEP13,RRPEEP14,RRPEEP15,RRPEEP16,RRPEEP17,RRPEEP18,RRPEEP19,RRPEEP20,RRPEEP25,RRPEEP26,RRPEEP27,RRPEEP28,RRPEEP29,RRPEEP30,RRPEEP31,RRPEEP32,RRPEEP33,RRPEEP34,RRPEEP35,RRPEEP36,RRPEEP37,RRPEEP38,RRPEEP39,RRPEEP40,RRPEEP41,RRPEEP42,RRPEEP43
4,VIC1,2021/03/12 18:00:00,56.06073,44.6321,65.4,38.00391,133.19,34.89643,133.19,57.14001,47.41792,65.4,39.47349,133.19,33.94201,294.2968,56.59835,55.0,57.14001,47.41792,65.4,40.25106,128.54081,35.95828,267.57992,32.91595,56.06073,47.38801,65.4,39.44509,133.19,35.75064,133.19,56.59835,55.5271,57.14001,55.5271,63.22679,55.25315,71.16406,65.4
0,NSW1,2021/03/12 18:30:00,139.0913,81.90098,269.94601,78.30113,299.6,44.52383,299.99,127.30601,83.50114,243.72477,83.50114,299.6,60.99,299.99,110.00003,110.00003,110.00003,93.07067,126.88708,83.50114,299.6,60.99,299.99,35.5499,139.0913,81.90098,269.94601,79.05623,299.6,55.58019,299.6,110.00003,110.00003,110.00003,110.00003,110.00003,110.00003,136.42584,136.42584
1,QLD1,2021/03/12 18:30:00,135.15146,80.44098,262.29964,76.9053,291.11367,43.73013,291.49262,123.7,82.01262,236.82113,82.01262,291.11367,59.90277,291.49262,108.03912,108.03912,108.03912,91.41155,123.7,82.01262,296.46209,58.57984,303.57879,34.65698,137.6345,78.66447,273.17538,74.25964,412.849,49.94122,1552.01,108.03912,108.03912,108.03912,108.03912,108.03912,108.03912,132.56151,132.56151
2,SA1,2021/03/12 18:30:00,278.0,278.0,278.81,278.0,308.9748,278.0,308.9748,278.0,278.0,278.81,278.0,337.49101,278.0,374.93296,379.0,221.77494,1015.13,92.52321,3585.05562,75.1702,532.12443,83.3,1033.81,39.27613,278.0,278.0,278.81,278.0,308.9748,278.0,308.9748,278.0,278.0,278.0,278.0,278.0,278.0,278.0,15000.0
3,TAS1,2021/03/12 18:30:00,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,7.65,11.38,-0.64,22.88,-0.64,109.49775,11.38
4,VIC1,2021/03/12 18:30:00,120.0,72.04,228.4094,70.89,253.12129,41.08834,253.12129,111.97821,72.04,214.38,72.04,276.48261,51.10432,307.15617,95.06,95.06,95.06,80.29604,110.53641,72.04,258.4777,55.0,263.87083,31.57257,120.0,72.04,228.4094,70.89,253.12129,50.80377,253.12129,95.06,95.06,95.06,95.06,95.06,95.06,120.0,120.0
0,NSW1,2021/03/12 19:00:00,85.59324,80.23953,124.89124,61.65716,299.6,39.12008,299.99,83.94286,83.76803,85.72561,64.08738,299.6,43.17217,299.99,83.82629,83.82629,83.82629,83.82629,83.82629,82.60281,299.6,44.48182,299.99,35.5499,85.59324,80.23953,119.40507,61.65716,299.6,41.99147,299.6,83.82629,83.82629,83.82629,83.82629,83.82629,83.82629,83.94286,83.82629
1,QLD1,2021/03/12 19:00:00,85.41221,80.06982,123.7,61.52676,296.74234,39.62562,297.12862,83.76532,83.59086,85.5443,63.95184,296.74234,43.73007,297.12862,83.649,83.649,83.649,83.649,83.649,82.4281,301.20937,43.73013,308.45592,35.74086,86.69933,78.29792,123.7,59.2764,591.42,38.9,1552.01,83.649,83.649,83.649,83.649,83.649,83.649,83.76532,83.649
2,SA1,2021/03/12 19:00:00,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,1015.13,278.0,1500.0,89.49304,15000.0,72.47927,1024.40566,278.0,1500.0,39.07094,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,15000.0
3,TAS1,2021/03/12 19:00:00,-1.36898,-1.32876,-9.45989,-2.20872,-32.61,-1.52932,-32.61,-1.36898,-1.36373,-1.42248,-2.20872,-32.61,-1.53139,-27.49568,-1.36548,-1.36548,-7.85359,-1.36548,-11.68106,-2.76441,-32.61,-1.67293,-32.61,-1.38366,-1.36898,-1.32876,-7.51564,-2.20872,-32.61,-1.62063,-32.61,-0.62,-69.44,-0.62,-69.46,2.00782,-69.49,65.39614,-26.06534
4,VIC1,2021/03/12 19:00:00,72.04004,70.89,103.07835,55.0,247.27334,35.57262,247.59522,72.04004,71.89,73.57,55.0,272.43188,35.63193,299.9182,71.94,71.94,71.94,71.94,71.94,70.89,252.16007,39.67909,257.45241,31.40762,72.04004,70.89,98.55037,55.0,247.27334,38.18363,247.27334,71.94,71.94,71.94,71.94,71.94,71.94,72.04004,71.94
0,NSW1,2021/03/12 19:30:00,60.99,39.36235,63.8325,39.07726,130.74263,35.47,299.6,60.99,39.37009,60.99,39.12008,128.8149,36.20241,299.6,44.3696,44.3696,44.3696,43.3991,44.3696,42.59804,101.22699,35.58025,299.6,34.81773,60.99,39.96145,63.8325,39.12008,118.22115,35.5499,299.6,44.86565,44.3696,57.60296,44.3696,57.88352,44.3696,60.99,44.5326
1,QLD1,2021/03/12 19:30:00,59.00544,38.95,61.75545,38.95,123.7,36.15696,283.46165,59.00544,38.95,59.00544,38.95,123.7,36.90355,283.46165,43.57,43.57,43.57,42.61699,43.57,41.83037,99.40275,35.46438,294.20082,34.19027,59.89088,38.95,64.1019,37.84715,123.7,32.89533,593.42,43.73007,43.57,55.72861,43.57,56.00004,43.57,59.00544,43.73007
2,SA1,2021/03/12 19:30:00,1015.13,1015.13,1015.13,1015.13,1015.13,1015.13,1085.21152,1015.13,1015.13,1015.13,1015.13,1015.13,1015.13,1132.64867,13044.44,1015.13,15000.0,379.0,15000.0,44.81537,13044.44,1015.13,15000.0,379.0,1015.13,1015.13,1015.13,1015.13,1015.13,1015.13,1085.21152,1015.13,1015.13,1015.13,1015.13,1015.13,1015.13,1015.13,15000.0
3,TAS1,2021/03/12 19:30:00,43.43596,29.07374,44.23133,28.64515,47.99086,24.64985,53.18,45.57105,27.95344,46.34939,26.88102,48.18,22.09447,53.18,34.64609,35.37832,34.64609,34.51626,35.37832,33.32353,47.67763,24.191,48.18,22.09447,41.55036,29.97441,44.23133,28.70953,47.67763,24.71433,53.18,36.49298,16.9695,47.67763,12.35455,47.90989,11.49223,52.04919,34.6343
4,VIC1,2021/03/12 19:30:00,53.57787,34.91371,55.0,34.66084,109.40861,31.76543,245.84645,54.62007,34.25273,55.0,33.62,117.59509,30.0,300.68546,38.97735,38.97735,38.97735,38.12479,38.97735,37.42109,86.37715,31.25617,258.14435,30.0,53.57787,35.4451,55.0,34.69882,98.93034,31.83699,245.84645,39.79504,38.97735,51.58678,38.97735,51.83804,38.97735,55.0,39.12055
0,NSW1,2021/03/12 20:00:00,62.28861,42.4711,63.50443,39.72537,110.00003,35.58019,299.6,61.1015,43.69226,61.1015,40.0224,79.26815,36.01446,299.6,58.31369,58.31369,51.47328,58.31369,51.47328,58.31369,84.81081,37.74675,299.6,35.58019,62.28861,42.4711,63.50443,41.23011,110.00003,35.58049,297.2753,58.56325,45.6076,60.99,45.26974,61.1015,45.26974,61.1015,51.47317
1,QLD1,2021/03/12 20:00:00,59.28232,41.02661,60.43946,38.95,104.69101,35.67572,278.86598,58.29487,42.20624,58.29487,38.95,75.44237,36.11115,278.86598,55.64028,55.64028,49.11346,55.64028,49.11346,55.64028,81.9263,37.01,289.41029,34.11546,60.61958,40.42128,62.83918,38.95,115.37253,32.39107,592.42,55.8784,43.73007,58.04639,43.73007,58.15251,43.73007,58.15251,49.11336
2,SA1,2021/03/12 20:00:00,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,13042.33,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0
3,TAS1,2021/03/12 20:00:00,47.88171,34.8777,47.88171,32.76867,55.38,29.34841,55.38,47.88171,35.28725,47.88171,31.767,55.3,27.22774,55.38,47.67763,47.67763,42.08374,47.67763,42.08374,47.67763,54.41066,30.54382,55.38,28.24004,47.88171,34.8777,47.88171,34.01026,55.38,29.34866,55.38,47.88171,36.93666,50.74005,31.91054,51.36634,12.5487,53.03625,42.08365
4,VIC1,2021/03/12 20:00:00,55.0,38.23,55.0,36.10298,89.84925,32.33579,242.31752,55.0,38.57968,55.0,34.99971,72.04004,30.0,293.78285,51.98855,51.98855,45.8901,51.98855,45.8901,51.98855,72.04004,33.65245,252.01756,31.11498,55.0,38.23,55.0,37.47052,89.84925,32.33606,215.71465,52.21104,40.59,54.89963,39.97257,55.0,39.97257,55.0,45.89
0,NSW1,2021/03/12 20:30:00,44.67473,39.12008,60.84686,36.69699,81.33445,35.58019,299.6,44.67473,39.12008,55.58019,38.60223,62.14302,39.12008,299.6,40.58182,39.12008,44.67473,39.12008,44.67473,38.91047,66.51812,35.58046,299.6,35.57981,43.68569,39.12008,58.97174,38.09214,88.55013,35.58019,286.53296,39.49586,39.15013,44.34292,39.12008,45.00486,39.12008,62.14302,44.67473
1,QLD1,2021/03/12 20:30:00,43.73007,38.95,58.68003,37.01,78.43804,36.42526,284.66868,43.73007,38.95,53.89543,38.9,59.93004,38.95,284.66868,40.02095,38.95,43.73007,38.95,43.73007,38.95,65.11157,35.61661,293.26488,34.82746,43.73007,38.57942,59.03165,37.01,94.12709,32.81933,591.42,38.95,38.95,43.73007,38.95,43.73007,38.95,59.93004,43.73007
2,SA1,2021/03/12 20:30:00,39.69015,34.75526,53.53377,32.61893,63.02088,31.61034,89.68828,40.46818,34.3191,50.83608,33.30482,57.3898,25.43933,298.66183,40.98891,31.02575,51.02685,27.1143,15000.0,20.79504,64.61422,28.21799,332.366,24.73181,38.81146,34.75526,51.88402,34.17251,70.2516,31.61034,124.47921,35.43178,34.44474,39.78009,34.4183,40.76723,34.08376,57.3898,15000.0
3,TAS1,2021/03/12 20:30:00,34.43711,30.23109,46.4518,28.37227,48.12432,27.49469,54.29558,35.11235,29.85159,44.1105,28.96907,49.67203,22.12531,85.69,31.6674,29.9379,35.11235,29.85159,35.11235,29.20046,49.67203,27.22774,71.84616,27.22774,33.67451,30.23109,45.02,29.72404,47.86628,27.49469,55.38,31.13736,29.73342,35.14089,26.86299,36.39013,13.26574,52.60867,35.11235
4,VIC1,2021/03/12 20:30:00,38.03739,33.308,51.30455,31.26063,59.16422,30.29403,85.95352,38.78302,32.89,48.71918,31.91796,55.0,24.38,286.22509,34.89,32.98507,38.78302,32.89,38.78302,32.17283,55.0,30.0,252.61521,30.0,37.1953,33.308,49.72349,32.74951,66.38,30.29403,91.42969,33.95635,33.01041,38.12358,32.98507,39.06962,32.66446,55.0,38.78302
0,NSW1,2021/03/12 21:00:00,64.86078,43.44386,66.14003,39.15005,299.6,35.58019,299.6,63.61252,43.44386,63.61252,39.15005,294.78657,39.15005,299.6,63.61252,63.61252,63.61252,63.61252,63.61252,43.44386,191.82373,38.98544,299.6,35.5499,64.86078,44.19302,66.14003,39.5718,283.82976,35.58019,299.6,63.61252,58.48795,63.61252,57.23981,63.61252,57.2397,63.61252,63.61252
1,QLD1,2021/03/12 21:00:00,64.31968,43.73007,65.58825,39.704,290.53125,36.90478,290.53125,63.08183,43.73007,63.08183,39.704,288.0,39.704,290.53125,63.08183,63.08183,63.08183,63.08183,63.08183,43.73007,193.08747,38.95,301.12,35.51758,65.36111,43.73007,68.08909,38.95,301.12,33.49295,592.42,63.08183,58.00001,63.08183,56.76229,63.08183,56.76218,63.08183,63.08183
2,SA1,2021/03/12 21:00:00,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13100.02,10008.97,15000.0,278.81,15000.0,42.86378,13100.02,10004.295,15000.0,278.81,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,15000.0
3,TAS1,2021/03/12 21:00:00,43.55927,34.07196,43.55927,30.86427,74.24,28.04909,74.24,43.55927,33.41421,43.55927,29.68733,74.24,25.62622,74.24,43.55927,43.55927,43.55927,46.32927,43.55927,33.41421,55.38,30.14422,74.24,27.08957,43.55927,34.66274,43.55927,31.19686,71.88,28.04909,74.24,50.05303,26.71291,50.57021,16.84,51.0982,12.137,52.60867,43.55927
4,VIC1,2021/03/12 21:00:00,55.0,37.92739,55.0,34.1788,239.51908,31.06224,239.51908,55.0,37.19923,55.0,32.87586,259.85235,28.38,290.99,55.0,55.0,55.0,55.0,55.0,37.19923,157.9585,33.38166,249.13809,30.0,55.0,38.58142,55.0,34.547,179.44829,31.06224,239.51908,55.0,50.56925,55.0,49.49009,55.0,49.49,55.0,55.0
0,NSW1,2021/03/12 21:30:00,44.49765,39.12,51.95105,39.12,74.14592,35.58025,299.6,43.22254,39.12,45.16553,39.12,60.52513,39.12,299.6,39.15004,39.15004,39.15004,39.15004,39.15004,39.12,64.13066,36.50704,299.6,35.5499,43.512,39.15004,45.21342,39.12,72.92001,35.58025,299.42,39.33915,39.15004,43.22254,39.12,44.49765,39.12,60.52513,39.15004
1,QLD1,2021/03/12 21:30:00,43.73007,38.95,50.30001,38.95,70.73,36.5712,285.79736,42.47696,38.95,43.73014,38.95,58.16736,38.95,285.79736,38.95,38.95,38.95,38.95,38.95,38.95,62.55652,36.69,294.43193,35.17749,43.73007,38.76276,45.44002,37.87674,77.23998,33.19404,591.42,38.95,38.95,42.47696,38.95,43.73007,38.95,58.16736,38.95
2,SA1,2021/03/12 21:30:00,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13100.02,10004.41049,13100.02,278.81,15000.0,38.65916,13100.02,10003.116,13100.02,278.81,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,15000.0
3,TAS1,2021/03/12 21:30:00,35.70448,31.69366,41.68663,31.69366,55.53651,28.82501,219.40735,35.70053,31.08523,38.02918,30.48557,50.70118,26.18146,266.01019,31.718,31.718,31.718,31.718,31.718,31.08523,50.70118,29.0083,228.19095,27.7948,35.25299,31.718,36.27896,31.69366,55.3,28.82501,219.27553,32.43385,31.08871,36.36319,30.82657,37.83757,25.37735,53.62741,31.718
4,VIC1,2021/03/12 21:30:00,38.53426,34.20673,44.98878,34.20673,60.5563,31.11155,242.28981,38.53,33.55026,41.04252,32.90324,55.0,28.25926,293.75074,34.23299,34.23299,34.23299,34.23299,34.23299,33.55026,55.0,31.30932,251.98904,30.0,38.04712,34.23299,39.1541,34.20673,60.14313,31.11155,242.14424,34.73206,33.90331,38.53,33.8773,39.66667,33.55026,55.0,34.23299
0,NSW1,2021/03/12 22:00:00,39.12,35.58025,39.12,35.57995,46.2797,35.47,299.6,39.12,35.69851,39.12,35.69851,40.91609,35.58025,63.07089,37.69175,35.69851,37.69175,35.69851,37.69175,35.69851,40.01346,35.55,66.09023,35.46982,39.12,35.58025,39.12,35.57995,42.31582,35.47,68.74382,37.69175,35.69851,39.12,35.69851,39.12,35.69851,39.15004,37.69175
1,QLD1,2021/03/12 22:00:00,38.08029,35.15476,38.08029,35.15447,43.73007,35.04583,274.82908,38.08029,35.27161,38.08029,35.27161,38.95,35.15476,58.71908,36.69,35.27161,36.69,35.27161,36.69,35.27161,38.95,34.34857,63.38362,33.51573,38.65218,34.3778,38.95,33.61979,43.73007,31.82402,301.12,36.69,35.27161,38.08029,35.27161,38.08029,35.27161,38.10953,36.69
2,SA1,2021/03/12 22:00:00,41.67313,38.02834,41.67313,38.02834,49.30009,38.02834,49.66501,42.49278,38.02834,43.3244,38.02834,48.00088,29.8776,76.1335,1750.05,33.90025,13044.44,32.58706,13100.02,25.8689,1750.05,33.90025,13044.44,32.58706,41.67313,38.02834,41.67313,38.02834,45.07752,38.02834,69.71862,40.5451,38.02834,42.49278,38.02834,42.90707,38.02834,44.20217,15000.0
3,TAS1,2021/03/12 22:00:00,30.78022,28.08729,30.78022,28.08729,36.41536,28.08729,36.68498,31.38581,28.08729,32.00025,28.08729,35.45544,22.12336,55.65541,29.94678,28.08729,29.94678,28.08729,29.94678,28.08729,32.41594,28.08729,51.23192,28.08729,30.78022,28.08729,30.78022,28.08729,33.29553,28.08729,51.23192,30.26526,27.7948,31.97463,27.57941,32.63635,27.29735,50.36122,29.94678
4,VIC1,2021/03/12 22:00:00,32.87532,30.0,32.87532,30.0,38.89212,30.0,39.18,33.52193,30.0,34.17798,30.0,37.86719,23.57,60.06061,31.98544,30.0,31.98544,30.0,31.98544,30.0,34.62183,30.0,55.0,30.0,32.87532,30.0,32.87532,30.0,35.56099,30.0,55.0,31.98544,30.0,33.52193,30.0,33.84876,30.0,34.87045,31.98544
0,NSW1,2021/03/12 22:30:00,57.76521,39.15004,60.90994,39.12,95.45146,35.58025,299.6,49.02732,39.15004,58.62665,39.12,74.12845,38.55576,299.6,44.32546,44.32546,44.32546,44.32546,44.32546,44.32546,62.69433,39.12,299.6,35.55,47.94397,39.48029,60.90994,39.15004,87.21721,35.58025,299.6,44.65715,43.99589,48.67886,39.15004,58.62665,39.15004,58.62665,44.32546
1,QLD1,2021/03/12 22:30:00,55.73003,38.95,58.32871,38.95,90.73,36.43977,276.46059,47.3,38.95,56.14219,38.95,70.73,38.9,276.46059,43.73009,43.73009,43.73009,43.73009,43.73009,43.73009,61.39283,38.9,288.0,34.812,47.3,38.95,60.54195,38.3373,91.36,33.07622,591.42,43.73009,43.73009,47.3,38.95,56.14219,38.95,56.14219,43.73009
2,SA1,2021/03/12 22:30:00,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,401.38534,1500.0,278.81,10578.87,62.00021,13100.02,62.00021,1500.0,278.81,10578.87,62.00021,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,15000.0
3,TAS1,2021/03/12 22:30:00,49.44241,33.50617,51.63732,33.48045,75.17901,30.45011,231.89603,42.7715,32.86928,51.63732,32.21697,64.6119,26.64013,274.71067,37.93678,37.93678,37.93678,37.93678,37.93678,37.93678,51.63732,32.84406,241.07535,29.55992,41.03455,33.78889,51.63732,33.50617,68.8716,30.45011,231.89603,38.89583,36.90608,43.26628,32.19003,53.19037,31.55555,55.49368,37.93678
4,VIC1,2021/03/12 22:30:00,52.6626,35.69178,55.0,35.66439,81.33705,32.43732,252.82347,45.55861,35.01355,55.0,34.31889,69.54285,28.38,299.5,40.41003,40.41003,40.41003,40.41003,40.41003,40.41003,55.0,34.98668,262.83077,31.48934,43.70891,35.99285,55.0,35.69178,74.3204,32.43732,252.82347,41.10357,39.72708,45.2348,35.01355,55.0,34.67817,55.0,40.41003
0,NSW1,2021/03/12 23:00:00,54.89922,41.00911,64.73655,39.12,101.4802,35.59453,299.6,54.88937,41.79646,61.67884,39.15004,71.29311,39.15004,299.6,42.42941,42.42941,42.42941,42.11193,42.42941,39.15004,68.62625,37.50872,299.6,35.47,53.67747,39.15004,64.73655,39.12,66.6627,35.58025,66.6627,44.0502,42.11193,54.88937,41.79646,56.73203,39.15004,61.67884,42.42941
1,QLD1,2021/03/12 23:00:00,55.74003,42.90631,65.23788,40.92981,100.0,38.38202,288.0,55.73003,43.73009,62.15649,40.96124,71.31003,40.96124,288.0,43.73009,43.73009,43.73009,43.73009,43.73009,40.96124,70.73,38.95,299.67111,36.55734,55.74003,40.17783,68.24331,39.42295,195.0,34.54269,593.42,45.20664,43.73009,55.73003,43.73009,57.60092,40.96124,62.31003,43.73009
2,SA1,2021/03/12 23:00:00,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,10578.87,13100.02,44.16345,13100.05,34.08695,13044.44,10578.87,13100.02,36.61977,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,13044.44,15000.0
3,TAS1,2021/03/12 23:00:00,44.76618,33.76258,51.63732,32.20684,48.18,29.30349,48.18,45.63193,33.75046,51.63732,31.00308,59.94807,22.24069,270.21709,34.7041,34.7041,34.7041,34.05445,34.7041,31.30688,53.68212,30.28713,229.54782,28.23585,43.76971,32.23158,51.63732,32.20684,51.50147,29.29174,51.50147,36.65478,33.97739,46.61825,33.13701,48.45541,30.42187,64.34412,34.7041
4,VIC1,2021/03/12 23:00:00,47.55704,35.87,55.0,34.21763,51.1829,31.13396,51.1829,48.47657,35.85713,55.0,32.93911,64.18706,23.57,293.84208,36.87,36.87,36.87,36.18,36.87,33.26177,57.17755,32.17869,249.61867,30.0,46.49869,34.24391,55.0,34.21763,55.0,31.12147,55.0,38.53,36.47991,48.47657,35.85713,50.10395,33.26177,55.0,36.87
0,NSW1,2021/03/12 23:30:00,39.15004,37.95362,43.17176,37.26781,63.95588,35.47,299.6,39.12,38.16574,39.15004,37.549,57.55548,37.83197,105.57215,39.12,39.12,39.12,38.16574,39.12,37.549,56.61922,35.55,85.80167,35.46,39.15004,38.7415,41.58112,37.69414,63.95588,35.47,64.58041,39.12,39.12,39.12,38.16574,39.15004,37.8806,42.84958,39.12
1,QLD1,2021/03/12 23:30:00,39.95453,38.95,43.73009,38.9,62.40891,37.02345,279.60913,39.92387,38.95,39.95453,38.9,56.50003,38.9,100.0,39.92387,39.92387,39.92387,38.95,39.92387,38.9,56.50003,36.48328,86.26343,35.65084,40.55865,38.95,43.73009,37.897,70.73,33.59788,592.42,39.92387,39.92387,39.92387,38.95,39.95453,38.95,43.73009,39.92387
2,SA1,2021/03/12 23:30:00,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,13044.44,42.66875,13100.02,36.72013,13100.02,31.45626,13044.44,38.03126,13100.02,33.23989,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,10578.87,15000.0
3,TAS1,2021/03/12 23:30:00,32.30896,31.40878,35.62893,31.05342,51.77388,29.55492,55.38,32.91264,31.19319,33.57621,30.0988,51.77388,21.61696,95.43505,32.28416,32.28416,32.28416,31.19319,32.28416,30.0988,47.63955,28.77427,67.7156,28.23585,32.30896,31.97171,34.64863,31.40878,51.77388,29.55492,51.77388,32.85794,31.94622,33.53343,30.5469,34.26241,29.71817,66.51779,32.28416
4,VIC1,2021/03/12 23:30:00,34.3261,33.37,37.85227,32.99257,55.0,31.401,59.29677,34.96727,33.14102,35.67206,31.97866,55.0,22.97,103.78563,34.29976,34.29976,34.29976,33.14102,34.29976,31.97866,50.60888,30.57186,73.07312,30.0,34.3261,33.9679,36.81108,33.37,55.0,31.401,55.0,34.63229,34.29976,34.96727,33.14102,35.33183,32.57609,39.41808,34.29976
0,NSW1,2021/03/13 00:00:00,39.12,35.5801,39.12,35.5801,41.02898,35.47,98.91492,39.12,35.5801,39.12,35.5801,40.31534,35.55,60.69184,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,39.15005,35.55,59.17874,35.46,38.79,35.5801,38.83986,35.5801,41.13231,35.47,61.48844,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801
1,QLD1,2021/03/13 00:00:00,38.64933,35.15202,38.64933,35.15202,39.34582,35.04324,90.73,38.64933,35.15202,38.64933,35.15202,38.95,35.12228,56.50003,35.15202,35.15202,35.15202,35.15202,35.15202,35.15202,38.95,34.34605,57.17456,33.75361,38.9,34.37513,38.95,33.86793,43.47399,31.8217,288.0,35.15202,35.15202,35.15202,35.15202,35.15202,35.15202,35.15202,35.15202
2,SA1,2021/03/13 00:00:00,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13044.44,13100.02,10578.87,15000.0,38.11304,13100.02,13044.44,13100.02,10578.87,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,13100.02,15000.0
3,TAS1,2021/03/13 00:00:00,35.38949,32.65172,35.38949,32.65172,36.67763,32.55068,82.4231,36.18589,32.26,36.67763,31.90516,39.51335,31.29246,138.59,32.65172,32.65172,32.65172,32.65172,32.65172,32.34102,36.21368,32.26,53.77469,32.26,35.30089,32.65172,35.34626,32.65172,36.77,32.55068,53.77469,37.23684,32.26,138.59,31.80663,138.61,31.16008,156.40016,32.65172
4,VIC1,2021/03/13 00:00:00,35.89766,32.75371,35.89766,32.75371,37.41034,32.65236,84.30119,36.70549,32.36077,37.20429,31.82558,40.41371,26.30233,141.74792,32.75371,32.75371,32.75371,32.75371,32.75371,32.44204,36.73369,32.36077,55.0,31.71816,35.70862,32.75371,35.75452,32.75371,37.50455,32.65236,55.0,33.06771,32.72323,32.75371,32.44204,32.75371,32.13267,32.75371,32.75371
